,-4,-3,-2,-1,0,1,2,3,4
 (s.e.),0.00813273353305471,0.00961663572404558,0.0109354244694999,0.0107552471790998,0.00942347411592949,0.00808675020587716,0.00766158666642317,0.00751190401577331,0.00697567878555158
 (p-val.),4.10915035034107e-16,2.92758282382732e-33,3.2088228795077e-32,1.48726856933538e-18,0.746662120254398,4.89615856675095e-07,8.91948813370818e-40,5.21038370669891e-53,3.14252565277942e-55
Markup,0.526108482053232,0.394951758262637,0.198811320008741,-0.00832870421248778,-0.1754419825713,-0.269548719058384,-0.283044036302383,-0.230169762621864,-0.136966856229232
 (s.e.),0.00913147642769982,0.00738432813131541,0.00648555899458376,0.00862760532620821,0.0118828855635711,0.0139814597220946,0.0141982357528914,0.0128172050749734,0.0110374803742153
 (p-val.),1.08119076039813e-70,7.88590276557401e-65,9.32041105425483e-32,0.999888354391029,1.67186811725887e-15,6.85444794748619e-27,3.38317201929763e-30,8.83168335322429e-27,2.46258476586696e-13
Profit Rate,0.121960637752745,0.223044942832002,0.350603910588904,0.484488282215995,0.594394440808945,0.646337557190292,0.629105037452721,0.54734307873494,0.423026210097609
 (s.e.),0.0150782467412108,0.0143245353894036,0.0123486587905952,0.00981378434962661,0.00787105536914238,0.00726279637605244,0.00748214208787961,0.00841762866672661,0.0105336056228427
 (p-val.),4.55915889991226e-09,7.61535870203442e-20,4.842641615501e-39,1.15890158863659e-63,6.55949080476819e-83,2.05354946419098e-90,7.82323157097285e-88,5.01782297772742e-76,4.07622877417433e-54
Productivity,0.590079335042829,0.400722526425117,0.134415345230303,-0.152783080106733,-0.397885659207843,-0.546074903742763,-0.579795105632029,-0.511931591298566,-0.379333144932575
 (s.e.),0.006619935771252,0.00549185840711072,0.00558771035599314,0.00854959138730737,0.0116785826406493,0.0129089408919776,0.011988927985669,0.0101393425903038,0.0100972557773846
 (p-val.),7.61238001461003e-90,8.14453806848526e-78,5.43897828516548e-15,7.50144237971963e-20,1.86279642490908e-50,1.95070445567178e-58,2.83805203879244e-64,4.70684670404054e-65,2.45398494168427e-50
Capacity Utilization,0.182907055742828,0.335146490011963,0.489393433336891,0.613393622899628,0.678001832623528,0.663852869817791,0.580023150298926,0.449737091698995,0.304878946671031
 (s.e.),0.0164269831113143,0.0132756566726486,0.00995874228590954,0.00804310015355604,0.00769915898130225,0.00756195950938415,0.00774260953602998,0.009643952506128,0.0128867081883242
 (p-val.),3.34551005601477e-13,1.15277043772139e-34,1.44708649083635e-63,1.50960845673707e-83,2.80923160729857e-90,5.17687529975674e-90,2.15798931305728e-82,1.14889104640337e-60,3.73938171289432e-31
Inventories,0.330736268132519,0.186605552262932,-0.00920262341169395,-0.207798345200268,-0.360085765852179,-0.430824345916481,-0.416536997039167,-0.335809369739761,-0.221402913079084
 (s.e.),0.0184870320448359,0.0158085436399431,0.0115350731147036,0.00834628841230694,0.00836744733975469,0.00939661349295162,0.0093520520561893,0.00876276956213525,0.00926445875780454
 (p-val.),2.14337270032335e-25,8.20612318073629e-15,0.124543019831997,6.08868111377847e-28,5.38855126866361e-55,1.48053857030214e-59,4.77859236928416e-58,1.4189572708912e-49,5.79941701012958e-27
Capital Stock,0.120853231663362,0.16539600272582,0.187667125099647,0.172778532169426,0.118523211982624,0.0354778393202861,-0.0538491650907742,-0.12824895039597,-0.173489020432183
 (s.e.),0.00905445213338279,0.0100417231581157,0.0116194410531068,0.0124253246351939,0.0120705601480698,0.01113219380779,0.0106005708285125,0.0106793637047076,0.0107211087618139
 (p-val.),2.18450029369605e-07,1.84358621561719e-14,5.47502026909024e-16,2.12314387070407e-13,6.64947532055968e-09,0.0871621056355993,0.231345846904675,2.99972061755661e-08,4.81861257903736e-15
Unemployment,-0.0218601340986655,-0.214839390811951,-0.421733024141815,-0.600558173684504,-0.712656680552674,-0.72986208892591,-0.65917764435637,-0.524740800115085,-0.363015957492584
 (s.e.),0.0169610111466443,0.0138280521995972,0.00985873957218114,0.0068255752228293,0.00588158197971266,0.00582619339236063,0.00640729191344461,0.00908932968631521,0.01317760983533
 (p-val.),2.91174570695421e-06,2.87766976206684e-16,1.42149735291354e-56,2.00472177389857e-89,3.86936919872117e-104,1.06242672981014e-105,1.08891078974321e-96,9.37455440753256e-71,2.2359337029352e-38
Employment,-0.0978714267130785,0.150619967096386,0.431725461126903,0.68539777339052,0.854831044091003,0.897884216642327,0.819437929777241,0.650135853917459,0.439120064443377
 (s.e.),0.0186228704533022,0.0148873556556302,0.00985176124661776,0.00517906803213654,0.00230647879218042,0.00144468474593484,0.00434224333826709,0.00946711888511966,0.0150996097138989
 (p-val.),1.27339776923545e-12,4.29865691744895e-09,9.00222202720502e-58,1.1591188607989e-107,4.94464521746436e-153,1.7556886494667e-175,7.43992969884047e-124,1.52025950067808e-79,1.45715079666581e-43
Capital-Labor,0.146073139199266,-0.0383498898528719,-0.266503841019352,-0.494283730993735,-0.672451932754035,-0.757044983110403,-0.738661957295323,-0.631662813973852,-0.471025758686771
 (s.e.),0.0175246917726805,0.0150111046268362,0.0107442603284755,0.00650720252429521,0.00483349572012109,0.00524155506553843,0.00535173394485487,0.00683652732098513,0.0108813544655502
 (p-val.),1.19601237005516e-13,0.000202029706042083,7.19749135910053e-31,1.1699863013256e-81,1.12367177801257e-109,5.51144748897349e-112,6.60401255134068e-110,7.57398244787444e-92,4.03356174225214e-58
Inflation,-0.183342510187854,-0.0294280221195025,0.0825667161557449,0.135657873135737,0.130630312204387,0.0803169347783226,0.00935849434860081,-0.0587452620338151,-0.10602174772375
 (s.e.),0.00914251291047445,0.0111737272473272,0.0131103656760558,0.0140753808409552,0.013881006157142,0.0128527997053748,0.0117758927201937,0.0111274407422309,0.0107980061373603
 (p-val.),2.76609261573478e-19,0.452992881195157,4.38719702098533e-07,1.49898161267243e-11,7.95499244144264e-11,7.31811568713354e-05,0.0602018663782725,0.0205954525100548,5.39373953400429e-06
Consumption (Share of GDP),0.511978735066299,0.311926926952838,0.017420080570831,-0.306582509995909,-0.582477629344388,-0.741554626487689,-0.761876047219411,-0.659776995954771,-0.481505390020075
 (s.e.),0.0116821086192211,0.00962288415581941,0.00541408196419643,0.00145165497331998,0.00415408946599306,0.0056167383677837,0.00453020324639569,0.00415585310033755,0.00873637397715873
 (p-val.),2.44428222364635e-59,2.76850049559413e-42,1,4.24325545333063e-119,5.20366693426831e-109,4.94526966901957e-108,1.56698416984956e-118,3.39484253985756e-115,4.23918973001235e-68
Investment (Share of GDP),-0.488075166098536,-0.324720245946946,-0.0605728593430912,0.251040758877156,0.538191609054516,0.728559363991473,0.788396231691312,0.720003892664603,0.559389056137724
 (s.e.),0.0130025205536095,0.0122149235204569,0.00885432397945718,0.0043880296050345,0.00298157306831213,0.00474416225468667,0.00456591237675466,0.00354711859249759,0.00713386178976552
 (p-val.),8.16344580126628e-53,7.31469725982286e-36,0.30900644944588,2.47542575270847e-60,3.50277731420807e-119,2.17705653455746e-114,7.57730578011153e-120,2.90085674018082e-126,4.92360888358902e-84
Gov. Expenditure (Share of GDP),0.627390214261756,0.569269172513257,0.389447007558857,0.131181176893519,-0.139721008180263,-0.354309697021876,-0.465959720427219,-0.463114619814161,-0.368075625597045
 (s.e.),0.00764632297763177,0.00724633253763237,0.00526657751061754,0.00467956826381785,0.00740251890950734,0.0101092630224362,0.0109689917755229,0.00989135193951853,0.00832808522812034
 (p-val.),8.76751640789983e-87,3.00898445420328e-84,4.93826905111895e-78,1.82303452139932e-15,2.28390706761572e-12,7.11451144293841e-47,2.84531030391431e-57,4.16642831496906e-61,2.53794209679786e-56
Net Exports (Share of GDP),0.0559264656958412,0.00783191258790191,-0.0423528338449995,-0.0850367329641008,-0.114715363068425,-0.127627399041359,-0.123006064020118,-0.100492840363458,-0.0627012246445206
 (s.e.),0.0126350711393608,0.0101322673005187,0.008256870765239,0.00934285580575472,0.0122157726322247,0.0143584379868541,0.014925756984317,0.014049423171591,0.0124916394791695
 (p-val.),0.0275684366276701,0.912532669336344,0.991287020870027,0.00125604491722503,5.87982552238044e-08,2.41785683005778e-10,7.94286552079027e-11,4.04600699894125e-09,0.000147829240930671
Inventories (Share of GDP),0.262278497552896,0.0840248129347436,-0.143238459365583,-0.364016130174884,-0.524007930982273,-0.58482013196905,-0.545958255249251,-0.431347509241623,-0.280732675453063
 (s.e.),0.0187231859076666,0.0156926327584104,0.0110556025726951,0.00731569670936458,0.00670802083185016,0.00723290740135929,0.0070219064332924,0.00741802130933013,0.00984013721438275
 (p-val.),1.78587667560486e-20,4.12541259301318e-11,3.58369054354986e-08,6.50124296001315e-61,2.41166795998815e-83,1.15539897150586e-85,1.7441835259584e-83,3.18889042080541e-69,3.42101891406207e-36
Capital Stock (Share of GDP),-0.156272689920992,-0.286979089452215,-0.428305163625131,-0.556174039175739,-0.643472244452808,-0.665134257574035,-0.619999661948718,-0.520101358573591,-0.389945359371882
 (s.e.),0.0149238414556228,0.0130881083762003,0.0106279982943342,0.0084305740716856,0.00728384251343956,0.00725240359646541,0.00804615521543452,0.00995190815578464,0.012829741952334
 (p-val.),1.7599594751152e-11,6.63244013274326e-29,2.22608987461132e-54,9.37515399178521e-77,4.49074363687478e-90,7.10504730921077e-92,4.67574359377161e-84,1.35960930611853e-66,1.10750565301756e-42
