,-4,-3,-2,-1,0,1,2,3,4
Gov. Expenditure (Share of GDP),NA,NA,NA,NA,NA,NA,NA,NA,NA
 (s.e.),NA,NA,NA,NA,NA,NA,NA,NA,NA
 (p-val.),1,1,1,1,1,1,1,1,1
Net Exports (Share of GDP),-0.474219049844584,-0.408544362132303,-0.232942936245662,0.00255108688286026,0.227136832849133,0.381236217079225,0.441998751032066,0.422214929410178,0.352984669719138
 (s.e.),0.0242116439112533,0.0251319127723923,0.0291482591389016,0.032039585021327,0.0317060753359701,0.0287982549685308,0.0258884213391871,0.0250183895950195,0.0256053703906492
 (p-val.),3.27626854364094e-08,2.26534842972595e-07,0.000377369447092921,0.642232972446643,0.000861062343287146,1.52371405465735e-06,1.24608374660205e-07,1.52268380807733e-07,1.32931285410434e-06
Inventories (Share of GDP),0.214512453312347,0.139528083597375,0.0315871886389352,-0.080723782997967,-0.164038500753066,-0.190482641525949,-0.152265861436924,-0.0618324475858973,0.052106143376673
 (s.e.),0.0302570044649696,0.027846416535357,0.0309827216415492,0.0369591408902262,0.0423160940894523,0.0446696733431717,0.043006691539087,0.0393930670354782,0.0383937925259079
 (p-val.),0.00116578993006352,0.0167247568873387,0.591911568545792,0.373216821616807,0.0522687113392584,0.0234222275972419,0.0603746867466683,0.314718524541556,0.129483039876112
Capital Stock (Share of GDP),0.168405962230296,0.0362854835842891,-0.125477970358555,-0.272905849303199,-0.361419782963336,-0.360407262081117,-0.269789991525749,-0.114345457341378,0.0652772171230027
 (s.e.),0.0416050978561392,0.0373562891890841,0.0310782592465453,0.0285417516158771,0.0312682794555709,0.0348405825909681,0.0369973363405436,0.0376363575232613,0.037525979942129
 (p-val.),0.00328027677337036,0.384163183012767,0.0824964951350937,5.63370613055965e-05,5.34513641136927e-06,1.31517835731925e-05,0.000410607007511822,0.0853170530270269,0.0636763536321003
